DateTime,AEG,ARGX,ASML,AZN,BBVA,BCS,BP,BTI,BUD,DB,DEO,E,EQNR,ERIC,FMS,GSK,HSBC,IHG,ING,LYG,NGG,NOK,NVO,NVS,NWG,PHG,PSO,PUK,RELX,RIO,RTO,RYAAY,SAN,SAP,SHEL,SNN,SNY,TS,TTE,UBS,UL,VOD,WPP,GMAB,HLN
2018-06-11,743421.0,77406.0,480306.0,1425383.0,1904257.0,2142474.0,3464688.0,1259597.0,1454239.0,3655304.0,197274.0,226451.0,659048.0,2263256.0,121147.0,1476948.0,1066101.0,48772.0,2886829.0,4295957.0,360716.0,7592296.0,1303813.0,1770575.0,612895.0,676527.0,227703.0,354422.0,177125.0,1483631.0,24716.0,214280.0,12053151.0,530215.0,2965583.0,1613296.0,2485497.0,1145938.0,2326606.0,2160531.0,527192.0,2868236.0,101454.0,0.0,0.0
2018-06-12,714294.0,89306.0,277389.0,2071665.0,2449659.0,1930772.0,6882334.0,1362388.0,1169487.0,2934539.0,384507.0,197268.0,624923.0,5546478.0,56293.0,1844459.0,953318.0,60371.0,2086189.0,3850013.0,339331.0,9563607.0,1139125.0,1110906.0,1596121.0,474921.0,353192.0,104737.0,214169.0,1214248.0,12479.0,241692.0,6062488.0,522262.0,3406971.0,661414.0,1405164.0,1572842.0,1219222.0,1777549.0,488991.0,3037598.0,64619.0,0.0,0.0
2018-06-13,838218.0,79752.0,603113.0,1747695.0,1949006.0,1861387.0,4134630.0,1310243.0,1191948.0,3448780.0,178919.0,105202.0,617911.0,6490257.0,76644.0,1662752.0,946766.0,76804.0,2231825.0,4161582.0,300535.0,16314889.0,1232358.0,1260574.0,1188385.0,534111.0,864830.0,92505.0,251108.0,1324582.0,14258.0,224631.0,7835053.0,358551.0,2363075.0,787148.0,1936999.0,878697.0,904506.0,1206166.0,936900.0,6878114.0,332529.0,0.0,0.0
2018-06-14,624128.0,186118.0,612821.0,2624971.0,1982089.0,1719341.0,4100084.0,1188357.0,1117500.0,4359881.0,187556.0,201164.0,570138.0,3381574.0,97782.0,3126226.0,1327804.0,49804.0,2656580.0,3194979.0,381136.0,9087922.0,861709.0,1045686.0,1403600.0,518259.0,258429.0,124555.0,402636.0,1703431.0,7544.0,352847.0,6444565.0,402461.0,2238694.0,514333.0,1979026.0,1181881.0,916907.0,1636179.0,1098319.0,3807547.0,118139.0,0.0,0.0
2018-06-15,4342915.0,112031.0,643668.0,1773223.0,2544557.0,2383010.0,6198678.0,1291124.0,1185753.0,4110385.0,195862.0,102449.0,1095598.0,4040382.0,90496.0,2090614.0,1264797.0,52109.0,2765940.0,3186295.0,341814.0,10158907.0,1110137.0,1584574.0,770043.0,498970.0,458013.0,102691.0,228170.0,3219724.0,23412.0,267800.0,10607683.0,354095.0,3890857.0,380811.0,3033372.0,2474565.0,1462517.0,1870353.0,778279.0,4413001.0,100520.0,0.0,0.0
2018-06-18,2910512.0,52585.0,491411.0,1733652.0,6102977.0,1602526.0,4478087.0,1561225.0,1650890.0,4131719.0,266414.0,150011.0,938702.0,3117334.0,89057.0,1425175.0,791263.0,41879.0,2076351.0,7287534.0,369661.0,14912391.0,1018381.0,1902606.0,1556289.0,513186.0,341296.0,128902.0,173591.0,1865728.0,28896.0,341082.0,6659214.0,699075.0,2417739.0,542662.0,1025602.0,1888708.0,1031881.0,1726256.0,548088.0,4184553.0,139271.0,0.0,0.0
2018-06-19,2105631.0,78516.0,610585.0,1784129.0,2133804.0,2300409.0,4158416.0,888144.0,1132268.0,6064608.0,273710.0,276349.0,739660.0,5444355.0,74641.0,1503776.0,1405636.0,56949.0,2377843.0,4460994.0,398942.0,22444344.0,1084167.0,2256020.0,669951.0,737159.0,442301.0,143433.0,245267.0,4082478.0,16322.0,130302.0,5996526.0,675427.0,2278886.0,393398.0,1554526.0,1344066.0,1268109.0,2233609.0,773918.0,3711694.0,81705.0,0.0,0.0
2018-06-20,1071480.0,219874.0,444479.0,1513578.0,2346686.0,1658926.0,4852137.0,1903984.0,1524275.0,1938319.0,394996.0,157142.0,650193.0,6768269.0,66897.0,2090499.0,1017397.0,42192.0,2500105.0,2467269.0,314990.0,14877637.0,2518808.0,1269297.0,1046961.0,458298.0,252613.0,141046.0,132277.0,2056141.0,20052.0,236487.0,6084896.0,386479.0,2499458.0,545973.0,1231808.0,1704462.0,1675431.0,1868942.0,769608.0,3201235.0,84919.0,0.0,0.0
2018-06-21,1237108.0,86937.0,684871.0,4552564.0,1986540.0,1519139.0,4398233.0,2095663.0,1264762.0,5079763.0,252112.0,178346.0,779031.0,4569087.0,137058.0,1587209.0,1476471.0,44682.0,2220221.0,5684925.0,443785.0,11425946.0,1636500.0,937016.0,659891.0,401068.0,269689.0,173692.0,174421.0,1794959.0,10830.0,196152.0,8193200.0,472229.0,2509306.0,960328.0,2372530.0,2147891.0,1230356.0,1135644.0,1136419.0,2305741.0,73911.0,0.0,0.0
2018-06-22,2094915.0,50468.0,526151.0,4964770.0,2836720.0,2510289.0,6953269.0,2466253.0,1745661.0,3154943.0,291045.0,136013.0,865708.0,2101574.0,106108.0,1353415.0,1893028.0,85911.0,1596182.0,3915443.0,355331.0,13485355.0,1392059.0,1448376.0,531461.0,519439.0,281243.0,99359.0,134112.0,1946976.0,13087.0,137140.0,7567611.0,644462.0,3720129.0,460389.0,1402561.0,1806563.0,1725458.0,1649110.0,937349.0,2921124.0,75613.0,0.0,0.0
